datetime,junction,vehicles,avg_speed_kmph,congestion_level
2024-11-14 22:00:00,3,59,61,Low
2024-11-14 23:00:00,3,89,58,Low
2024-11-15 00:00:00,2,31,57,Low
2024-11-15 01:00:00,4,90,64,Low
2024-11-15 02:00:00,4,38,52,Low
2024-11-15 03:00:00,1,25,50,Low
2024-11-15 04:00:00,4,48,43,Low
2024-11-15 05:00:00,3,48,58,Low
2024-11-15 06:00:00,1,40,63,Low
2024-11-15 07:00:00,2,304,23,High
2024-11-15 08:00:00,1,314,10,High
2024-11-15 09:00:00,4,298,14,High
2024-11-15 10:00:00,1,255,16,High
2024-11-15 11:00:00,2,126,28,Medium
2024-11-15 12:00:00,2,137,27,Medium
2024-11-15 13:00:00,3,138,34,Medium
2024-11-15 14:00:00,2,136,34,Medium
2024-11-15 15:00:00,2,157,36,Medium
2024-11-15 16:00:00,2,194,27,Medium
2024-11-15 17:00:00,2,309,11,High
2024-11-15 18:00:00,1,257,16,High
2024-11-15 19:00:00,2,202,16,High
2024-11-15 20:00:00,4,232,10,High
2024-11-15 21:00:00,3,58,49,Low
2024-11-15 22:00:00,2,30,64,Low
2024-11-15 23:00:00,2,74,48,Low
2024-11-16 00:00:00,4,65,51,Low
2024-11-16 01:00:00,3,70,60,Low
2024-11-16 02:00:00,1,65,60,Low
2024-11-16 03:00:00,4,83,57,Low
2024-11-16 04:00:00,2,67,63,Low
2024-11-16 05:00:00,4,46,45,Low
2024-11-16 06:00:00,3,72,59,Low
2024-11-16 07:00:00,3,297,25,High
2024-11-16 08:00:00,1,251,11,High
2024-11-16 09:00:00,3,285,22,High
2024-11-16 10:00:00,2,257,12,High
2024-11-16 11:00:00,1,118,36,Medium
2024-11-16 12:00:00,2,162,39,Medium
2024-11-16 13:00:00,4,174,28,Medium
2024-11-16 14:00:00,2,135,37,Medium
2024-11-16 15:00:00,2,189,29,Medium
2024-11-16 16:00:00,1,197,40,Medium
2024-11-16 17:00:00,3,205,12,High
2024-11-16 18:00:00,1,249,13,High
2024-11-16 19:00:00,3,293,13,High
2024-11-16 20:00:00,3,253,25,High
2024-11-16 21:00:00,3,56,43,Low
2024-11-16 22:00:00,1,25,53,Low
2024-11-16 23:00:00,3,25,40,Low
2024-11-17 00:00:00,1,48,54,Low
2024-11-17 01:00:00,4,42,57,Low
2024-11-17 02:00:00,2,20,59,Low
2024-11-17 03:00:00,4,27,50,Low
2024-11-17 04:00:00,1,46,64,Low
2024-11-17 05:00:00,2,51,54,Low
2024-11-17 06:00:00,3,76,62,Low
2024-11-17 07:00:00,2,213,11,High
2024-11-17 08:00:00,3,264,23,High
2024-11-17 09:00:00,3,310,23,High
2024-11-17 10:00:00,2,255,18,High
2024-11-17 11:00:00,1,184,36,Medium
2024-11-17 12:00:00,1,101,29,Medium
2024-11-17 13:00:00,4,172,35,Medium
2024-11-17 14:00:00,2,137,38,Medium
2024-11-17 15:00:00,1,132,35,Medium
2024-11-17 16:00:00,2,115,33,Medium
2024-11-17 17:00:00,4,315,23,High
2024-11-17 18:00:00,2,346,24,High
2024-11-17 19:00:00,1,348,18,High
2024-11-17 20:00:00,2,211,25,High
2024-11-17 21:00:00,2,26,62,Low
2024-11-17 22:00:00,2,98,59,Low
2024-11-17 23:00:00,1,54,57,Low
2024-11-18 00:00:00,2,49,48,Low
2024-11-18 01:00:00,1,73,54,Low
2024-11-18 02:00:00,2,61,64,Low
2024-11-18 03:00:00,1,98,52,Low
2024-11-18 04:00:00,1,55,44,Low
2024-11-18 05:00:00,2,42,41,Low
2024-11-18 06:00:00,3,87,56,Low
2024-11-18 07:00:00,3,317,12,High
2024-11-18 08:00:00,4,243,18,High
2024-11-18 09:00:00,2,290,25,High
2024-11-18 10:00:00,4,237,18,High
2024-11-18 11:00:00,4,167,31,Medium
2024-11-18 12:00:00,2,123,26,Medium
2024-11-18 13:00:00,3,118,34,Medium
2024-11-18 14:00:00,1,132,29,Medium
2024-11-18 15:00:00,4,179,26,Medium
2024-11-18 16:00:00,3,152,36,Medium
2024-11-18 17:00:00,1,307,11,High
2024-11-18 18:00:00,3,306,14,High
2024-11-18 19:00:00,2,331,14,High
2024-11-18 20:00:00,1,223,13,High
2024-11-18 21:00:00,2,59,57,Low
2024-11-18 22:00:00,3,27,48,Low
2024-11-18 23:00:00,1,88,53,Low
2024-11-19 00:00:00,4,39,40,Low
2024-11-19 01:00:00,2,82,63,Low
2024-11-19 02:00:00,2,22,55,Low
2024-11-19 03:00:00,1,74,40,Low
2024-11-19 04:00:00,4,92,50,Low
2024-11-19 05:00:00,4,95,60,Low
2024-11-19 06:00:00,4,99,52,Low
2024-11-19 07:00:00,4,349,25,High
2024-11-19 08:00:00,2,312,12,High
2024-11-19 09:00:00,1,238,24,High
2024-11-19 10:00:00,2,212,21,High
2024-11-19 11:00:00,4,182,27,Medium
2024-11-19 12:00:00,4,167,39,Medium
2024-11-19 13:00:00,2,135,29,Medium
2024-11-19 14:00:00,3,180,32,Medium
2024-11-19 15:00:00,1,178,35,Medium
2024-11-19 16:00:00,3,114,34,Medium
2024-11-19 17:00:00,3,232,16,High
2024-11-19 18:00:00,2,214,14,High
2024-11-19 19:00:00,3,271,24,High
2024-11-19 20:00:00,4,317,12,High
2024-11-19 21:00:00,3,41,64,Low
2024-11-19 22:00:00,3,44,57,Low
2024-11-19 23:00:00,3,44,52,Low
2024-11-20 00:00:00,2,46,60,Low
2024-11-20 01:00:00,1,68,42,Low
2024-11-20 02:00:00,3,81,44,Low
2024-11-20 03:00:00,3,88,49,Low
2024-11-20 04:00:00,2,45,40,Low
2024-11-20 05:00:00,4,46,63,Low
2024-11-20 06:00:00,4,47,59,Low
2024-11-20 07:00:00,1,336,12,High
2024-11-20 08:00:00,3,204,18,High
2024-11-20 09:00:00,3,292,12,High
2024-11-20 10:00:00,4,347,20,High
2024-11-20 11:00:00,2,145,26,Medium
2024-11-20 12:00:00,3,108,30,Medium
2024-11-20 13:00:00,1,119,38,Medium
2024-11-20 14:00:00,4,112,32,Medium
2024-11-20 15:00:00,2,142,37,Medium
2024-11-20 16:00:00,1,106,34,Medium
2024-11-20 17:00:00,4,336,11,High
2024-11-20 18:00:00,4,313,25,High
2024-11-20 19:00:00,4,270,23,High
2024-11-20 20:00:00,4,322,12,High
2024-11-20 21:00:00,1,32,54,Low
2024-11-20 22:00:00,3,73,56,Low
2024-11-20 23:00:00,1,24,52,Low
2024-11-21 00:00:00,2,27,58,Low
2024-11-21 01:00:00,1,31,46,Low
2024-11-21 02:00:00,1,85,59,Low
2024-11-21 03:00:00,3,25,65,Low
2024-11-21 04:00:00,1,46,60,Low
2024-11-21 05:00:00,2,51,41,Low
2024-11-21 06:00:00,2,79,51,Low
2024-11-21 07:00:00,2,203,20,High
2024-11-21 08:00:00,4,242,11,High
2024-11-21 09:00:00,3,272,22,High
2024-11-21 10:00:00,1,293,11,High
2024-11-21 11:00:00,1,119,38,Medium
2024-11-21 12:00:00,1,164,36,Medium
2024-11-21 13:00:00,1,172,36,Medium
2024-11-21 14:00:00,4,142,35,Medium
2024-11-21 15:00:00,1,127,25,Medium
2024-11-21 16:00:00,2,172,33,Medium
2024-11-21 17:00:00,3,209,10,High
2024-11-21 18:00:00,2,316,22,High
2024-11-21 19:00:00,4,331,21,High
2024-11-21 20:00:00,2,341,23,High
2024-11-21 21:00:00,1,91,47,Low
2024-11-21 22:00:00,4,39,61,Low
2024-11-21 23:00:00,4,22,56,Low
2024-11-22 00:00:00,4,32,54,Low
2024-11-22 01:00:00,3,91,43,Low
2024-11-22 02:00:00,4,64,52,Low
2024-11-22 03:00:00,1,38,56,Low
2024-11-22 04:00:00,4,62,64,Low
2024-11-22 05:00:00,4,45,64,Low
2024-11-22 06:00:00,3,79,64,Low
2024-11-22 07:00:00,4,224,15,High
2024-11-22 08:00:00,1,291,11,High
2024-11-22 09:00:00,3,250,11,High
2024-11-22 10:00:00,1,262,16,High
2024-11-22 11:00:00,4,108,25,Medium
2024-11-22 12:00:00,4,109,37,Medium
2024-11-22 13:00:00,3,167,27,Medium
2024-11-22 14:00:00,2,167,37,Medium
2024-11-22 15:00:00,3,156,31,Medium
2024-11-22 16:00:00,1,179,39,Medium
2024-11-22 17:00:00,4,247,15,High
2024-11-22 18:00:00,1,337,17,High
2024-11-22 19:00:00,1,320,20,High
2024-11-22 20:00:00,3,250,23,High
2024-11-22 21:00:00,1,66,53,Low
2024-11-22 22:00:00,4,83,54,Low
2024-11-22 23:00:00,2,51,42,Low
2024-11-23 00:00:00,1,87,49,Low
2024-11-23 01:00:00,4,56,55,Low
2024-11-23 02:00:00,2,98,64,Low
2024-11-23 03:00:00,4,38,50,Low
2024-11-23 04:00:00,2,72,52,Low
2024-11-23 05:00:00,2,20,63,Low
2024-11-23 06:00:00,4,55,50,Low
2024-11-23 07:00:00,3,211,21,High
2024-11-23 08:00:00,2,211,13,High
2024-11-23 09:00:00,3,211,15,High
2024-11-23 10:00:00,3,284,25,High
2024-11-23 11:00:00,4,103,25,Medium
2024-11-23 12:00:00,1,195,38,Medium
2024-11-23 13:00:00,1,120,29,Medium
2024-11-23 14:00:00,2,140,37,Medium
2024-11-23 15:00:00,4,144,33,Medium
2024-11-23 16:00:00,4,159,33,Medium
2024-11-23 17:00:00,2,242,23,High
2024-11-23 18:00:00,1,328,19,High
2024-11-23 19:00:00,4,314,18,High
2024-11-23 20:00:00,4,220,25,High
2024-11-23 21:00:00,1,23,61,Low
2024-11-23 22:00:00,1,90,47,Low
2024-11-23 23:00:00,3,61,42,Low
2024-11-24 00:00:00,3,38,43,Low
2024-11-24 01:00:00,3,32,44,Low
2024-11-24 02:00:00,3,31,57,Low
2024-11-24 03:00:00,1,66,46,Low
2024-11-24 04:00:00,2,89,58,Low
2024-11-24 05:00:00,2,52,46,Low
2024-11-24 06:00:00,4,35,64,Low
2024-11-24 07:00:00,3,317,25,High
2024-11-24 08:00:00,4,229,19,High
2024-11-24 09:00:00,2,261,22,High
2024-11-24 10:00:00,4,230,18,High
2024-11-24 11:00:00,4,180,25,Medium
2024-11-24 12:00:00,3,169,27,Medium
2024-11-24 13:00:00,2,151,31,Medium
2024-11-24 14:00:00,2,194,36,Medium
2024-11-24 15:00:00,4,101,37,Medium
2024-11-24 16:00:00,3,125,32,Medium
2024-11-24 17:00:00,4,244,16,High
2024-11-24 18:00:00,1,327,12,High
2024-11-24 19:00:00,1,217,23,High
2024-11-24 20:00:00,2,278,16,High
2024-11-24 21:00:00,4,25,62,Low
2024-11-24 22:00:00,3,80,56,Low
2024-11-24 23:00:00,2,25,57,Low
2024-11-25 00:00:00,4,64,57,Low
2024-11-25 01:00:00,3,42,62,Low
2024-11-25 02:00:00,1,77,50,Low
2024-11-25 03:00:00,4,44,49,Low
2024-11-25 04:00:00,2,45,51,Low
2024-11-25 05:00:00,4,25,47,Low
2024-11-25 06:00:00,3,69,47,Low
2024-11-25 07:00:00,1,299,20,High
2024-11-25 08:00:00,4,275,18,High
2024-11-25 09:00:00,1,299,18,High
2024-11-25 10:00:00,4,211,25,High
2024-11-25 11:00:00,1,177,25,Medium
2024-11-25 12:00:00,3,159,40,Medium
2024-11-25 13:00:00,3,118,40,Medium
2024-11-25 14:00:00,2,123,35,Medium
2024-11-25 15:00:00,4,160,26,Medium
2024-11-25 16:00:00,2,165,29,Medium
2024-11-25 17:00:00,3,271,12,High
2024-11-25 18:00:00,1,259,14,High
2024-11-25 19:00:00,3,330,19,High
2024-11-25 20:00:00,3,336,19,High
2024-11-25 21:00:00,1,26,57,Low
2024-11-25 22:00:00,2,75,41,Low
2024-11-25 23:00:00,3,100,53,Low
2024-11-26 00:00:00,1,55,64,Low
2024-11-26 01:00:00,1,24,49,Low
2024-11-26 02:00:00,1,72,40,Low
2024-11-26 03:00:00,3,25,57,Low
2024-11-26 04:00:00,2,61,62,Low
2024-11-26 05:00:00,3,29,40,Low
2024-11-26 06:00:00,1,72,61,Low
2024-11-26 07:00:00,2,275,20,High
2024-11-26 08:00:00,4,247,13,High
2024-11-26 09:00:00,2,321,24,High
2024-11-26 10:00:00,2,214,11,High
2024-11-26 11:00:00,2,152,30,Medium
2024-11-26 12:00:00,2,172,30,Medium
2024-11-26 13:00:00,4,188,30,Medium
2024-11-26 14:00:00,2,179,27,Medium
2024-11-26 15:00:00,3,164,38,Medium
2024-11-26 16:00:00,2,134,36,Medium
2024-11-26 17:00:00,1,237,22,High
2024-11-26 18:00:00,2,206,10,High
2024-11-26 19:00:00,2,260,11,High
2024-11-26 20:00:00,1,326,18,High
2024-11-26 21:00:00,4,21,60,Low
2024-11-26 22:00:00,1,83,41,Low
2024-11-26 23:00:00,1,52,61,Low
2024-11-27 00:00:00,2,82,58,Low
2024-11-27 01:00:00,4,26,57,Low
2024-11-27 02:00:00,3,55,63,Low
2024-11-27 03:00:00,3,21,42,Low
2024-11-27 04:00:00,1,20,40,Low
2024-11-27 05:00:00,4,45,55,Low
2024-11-27 06:00:00,2,29,41,Low
2024-11-27 07:00:00,2,241,19,High
2024-11-27 08:00:00,3,336,21,High
2024-11-27 09:00:00,4,246,18,High
2024-11-27 10:00:00,3,306,18,High
2024-11-27 11:00:00,4,171,40,Medium
2024-11-27 12:00:00,3,197,35,Medium
2024-11-27 13:00:00,1,144,26,Medium
2024-11-27 14:00:00,2,152,29,Medium
2024-11-27 15:00:00,4,171,31,Medium
2024-11-27 16:00:00,3,117,27,Medium
2024-11-27 17:00:00,3,275,14,High
2024-11-27 18:00:00,1,232,14,High
2024-11-27 19:00:00,1,299,16,High
2024-11-27 20:00:00,1,326,11,High
2024-11-27 21:00:00,1,66,45,Low
2024-11-27 22:00:00,1,52,52,Low
2024-11-27 23:00:00,1,22,54,Low
2024-11-28 00:00:00,1,78,56,Low
2024-11-28 01:00:00,4,44,41,Low
2024-11-28 02:00:00,1,87,59,Low
2024-11-28 03:00:00,3,94,56,Low
2024-11-28 04:00:00,1,51,53,Low
2024-11-28 05:00:00,2,26,64,Low
2024-11-28 06:00:00,4,45,46,Low
2024-11-28 07:00:00,1,256,13,High
2024-11-28 08:00:00,1,256,19,High
2024-11-28 09:00:00,4,324,13,High
2024-11-28 10:00:00,2,221,11,High
2024-11-28 11:00:00,1,158,38,Medium
2024-11-28 12:00:00,3,179,35,Medium
2024-11-28 13:00:00,3,154,25,Medium
2024-11-28 14:00:00,2,178,36,Medium
2024-11-28 15:00:00,4,131,32,Medium
2024-11-28 16:00:00,1,112,40,Medium
2024-11-28 17:00:00,2,232,10,High
2024-11-28 18:00:00,1,322,16,High
2024-11-28 19:00:00,4,317,10,High
2024-11-28 20:00:00,1,225,10,High
2024-11-28 21:00:00,1,68,45,Low
2024-11-28 22:00:00,2,72,53,Low
2024-11-28 23:00:00,4,92,40,Low
2024-11-29 00:00:00,1,44,53,Low
2024-11-29 01:00:00,4,93,41,Low
2024-11-29 02:00:00,1,97,53,Low
2024-11-29 03:00:00,4,25,53,Low
2024-11-29 04:00:00,1,98,61,Low
2024-11-29 05:00:00,3,57,55,Low
2024-11-29 06:00:00,3,30,51,Low
2024-11-29 07:00:00,3,232,24,High
2024-11-29 08:00:00,3,224,19,High
2024-11-29 09:00:00,2,349,18,High
2024-11-29 10:00:00,3,280,13,High
2024-11-29 11:00:00,2,108,28,Medium
2024-11-29 12:00:00,1,140,31,Medium
2024-11-29 13:00:00,3,107,39,Medium
2024-11-29 14:00:00,4,142,25,Medium
2024-11-29 15:00:00,2,152,27,Medium
2024-11-29 16:00:00,1,181,29,Medium
2024-11-29 17:00:00,1,210,20,High
2024-11-29 18:00:00,4,223,17,High
2024-11-29 19:00:00,2,206,18,High
2024-11-29 20:00:00,4,341,11,High
2024-11-29 21:00:00,4,95,49,Low
2024-11-29 22:00:00,1,65,55,Low
2024-11-29 23:00:00,2,74,62,Low
2024-11-30 00:00:00,2,73,55,Low
2024-11-30 01:00:00,3,59,40,Low
2024-11-30 02:00:00,2,55,50,Low
2024-11-30 03:00:00,3,27,54,Low
2024-11-30 04:00:00,2,91,46,Low
2024-11-30 05:00:00,1,87,48,Low
2024-11-30 06:00:00,4,35,40,Low
2024-11-30 07:00:00,4,319,23,High
2024-11-30 08:00:00,4,236,16,High
2024-11-30 09:00:00,3,245,17,High
2024-11-30 10:00:00,4,256,24,High
2024-11-30 11:00:00,2,147,26,Medium
2024-11-30 12:00:00,4,129,34,Medium
2024-11-30 13:00:00,2,198,40,Medium
2024-11-30 14:00:00,1,137,31,Medium
2024-11-30 15:00:00,1,192,31,Medium
2024-11-30 16:00:00,1,168,29,Medium
2024-11-30 17:00:00,3,332,10,High
2024-11-30 18:00:00,1,269,16,High
2024-11-30 19:00:00,2,252,20,High
2024-11-30 20:00:00,4,265,19,High
2024-11-30 21:00:00,1,20,57,Low
2024-11-30 22:00:00,1,67,58,Low
2024-11-30 23:00:00,2,76,52,Low
2024-12-01 00:00:00,2,90,44,Low
2024-12-01 01:00:00,3,28,63,Low
2024-12-01 02:00:00,4,74,52,Low
2024-12-01 03:00:00,4,64,57,Low
2024-12-01 04:00:00,3,38,61,Low
2024-12-01 05:00:00,4,75,41,Low
2024-12-01 06:00:00,1,48,42,Low
2024-12-01 07:00:00,1,222,21,High
2024-12-01 08:00:00,3,255,21,High
2024-12-01 09:00:00,2,309,16,High
2024-12-01 10:00:00,2,237,25,High
2024-12-01 11:00:00,4,126,31,Medium
2024-12-01 12:00:00,1,150,30,Medium
2024-12-01 13:00:00,1,190,32,Medium
2024-12-01 14:00:00,2,125,35,Medium
2024-12-01 15:00:00,2,123,37,Medium
2024-12-01 16:00:00,4,170,34,Medium
2024-12-01 17:00:00,2,241,16,High
2024-12-01 18:00:00,3,251,11,High
2024-12-01 19:00:00,2,328,22,High
2024-12-01 20:00:00,4,309,19,High
2024-12-01 21:00:00,3,28,44,Low
2024-12-01 22:00:00,3,68,42,Low
2024-12-01 23:00:00,3,20,52,Low
2024-12-02 00:00:00,3,98,59,Low
2024-12-02 01:00:00,1,49,61,Low
2024-12-02 02:00:00,3,97,45,Low
2024-12-02 03:00:00,2,49,63,Low
2024-12-02 04:00:00,3,29,44,Low
2024-12-02 05:00:00,4,22,59,Low
2024-12-02 06:00:00,2,96,50,Low
2024-12-02 07:00:00,4,237,10,High
2024-12-02 08:00:00,2,300,18,High
2024-12-02 09:00:00,2,332,11,High
2024-12-02 10:00:00,2,306,11,High
2024-12-02 11:00:00,1,196,33,Medium
2024-12-02 12:00:00,2,132,31,Medium
2024-12-02 13:00:00,3,105,37,Medium
2024-12-02 14:00:00,4,108,30,Medium
2024-12-02 15:00:00,3,183,27,Medium
2024-12-02 16:00:00,1,110,25,Medium
2024-12-02 17:00:00,2,311,13,High
2024-12-02 18:00:00,1,208,12,High
2024-12-02 19:00:00,1,277,22,High
2024-12-02 20:00:00,4,334,10,High
2024-12-02 21:00:00,4,74,53,Low
2024-12-02 22:00:00,4,72,41,Low
2024-12-02 23:00:00,4,47,49,Low
2024-12-03 00:00:00,4,34,44,Low
2024-12-03 01:00:00,4,76,46,Low
2024-12-03 02:00:00,3,82,58,Low
2024-12-03 03:00:00,4,31,44,Low
2024-12-03 04:00:00,4,42,65,Low
2024-12-03 05:00:00,4,83,46,Low
2024-12-03 06:00:00,1,48,57,Low
2024-12-03 07:00:00,1,335,21,High
2024-12-03 08:00:00,2,280,12,High
2024-12-03 09:00:00,1,238,19,High
2024-12-03 10:00:00,3,277,24,High
2024-12-03 11:00:00,2,116,31,Medium
2024-12-03 12:00:00,2,132,31,Medium
2024-12-03 13:00:00,4,103,38,Medium
2024-12-03 14:00:00,2,190,28,Medium
2024-12-03 15:00:00,1,171,29,Medium
2024-12-03 16:00:00,1,143,29,Medium
2024-12-03 17:00:00,2,340,24,High
2024-12-03 18:00:00,3,238,22,High
2024-12-03 19:00:00,3,283,16,High
2024-12-03 20:00:00,4,329,16,High
2024-12-03 21:00:00,2,97,56,Low
2024-12-03 22:00:00,2,84,49,Low
2024-12-03 23:00:00,4,99,46,Low
2024-12-04 00:00:00,2,90,45,Low
2024-12-04 01:00:00,4,91,58,Low
2024-12-04 02:00:00,1,66,44,Low
2024-12-04 03:00:00,1,54,44,Low
2024-12-04 04:00:00,4,45,60,Low
2024-12-04 05:00:00,1,81,55,Low
2024-12-04 06:00:00,2,27,62,Low
2024-12-04 07:00:00,2,262,14,High
2024-12-04 08:00:00,1,211,18,High
2024-12-04 09:00:00,4,306,16,High
2024-12-04 10:00:00,2,267,25,High
2024-12-04 11:00:00,3,102,32,Medium
2024-12-04 12:00:00,3,102,33,Medium
2024-12-04 13:00:00,2,116,35,Medium
2024-12-04 14:00:00,2,122,31,Medium
2024-12-04 15:00:00,3,142,25,Medium
2024-12-04 16:00:00,1,132,29,Medium
2024-12-04 17:00:00,3,210,20,High
2024-12-04 18:00:00,4,346,22,High
2024-12-04 19:00:00,3,257,19,High
2024-12-04 20:00:00,3,255,25,High
2024-12-04 21:00:00,4,28,65,Low
2024-12-04 22:00:00,1,30,40,Low
2024-12-04 23:00:00,2,24,45,Low
2024-12-05 00:00:00,4,53,58,Low
2024-12-05 01:00:00,1,39,40,Low
2024-12-05 02:00:00,1,51,58,Low
2024-12-05 03:00:00,3,98,53,Low
2024-12-05 04:00:00,3,73,54,Low
2024-12-05 05:00:00,4,76,55,Low
2024-12-05 06:00:00,1,88,45,Low
2024-12-05 07:00:00,2,234,21,High
2024-12-05 08:00:00,3,229,16,High
2024-12-05 09:00:00,1,225,21,High
2024-12-05 10:00:00,4,265,23,High
2024-12-05 11:00:00,3,169,39,Medium
2024-12-05 12:00:00,2,135,32,Medium
2024-12-05 13:00:00,1,186,29,Medium
2024-12-05 14:00:00,3,146,27,Medium
2024-12-05 15:00:00,3,116,35,Medium
2024-12-05 16:00:00,4,161,38,Medium
2024-12-05 17:00:00,1,328,17,High
2024-12-05 18:00:00,1,302,22,High
2024-12-05 19:00:00,3,232,18,High
2024-12-05 20:00:00,1,275,15,High
2024-12-05 21:00:00,2,50,52,Low
2024-12-05 22:00:00,2,20,65,Low
2024-12-05 23:00:00,4,20,42,Low
2024-12-06 00:00:00,1,96,57,Low
2024-12-06 01:00:00,2,78,61,Low
2024-12-06 02:00:00,3,33,61,Low
2024-12-06 03:00:00,1,37,41,Low
2024-12-06 04:00:00,3,68,55,Low
2024-12-06 05:00:00,3,49,45,Low
2024-12-06 06:00:00,1,47,45,Low
2024-12-06 07:00:00,4,223,17,High
2024-12-06 08:00:00,3,240,21,High
2024-12-06 09:00:00,2,273,17,High
2024-12-06 10:00:00,1,212,20,High
2024-12-06 11:00:00,2,113,34,Medium
2024-12-06 12:00:00,1,167,31,Medium
2024-12-06 13:00:00,4,138,37,Medium
2024-12-06 14:00:00,3,124,38,Medium
2024-12-06 15:00:00,4,129,40,Medium
2024-12-06 16:00:00,4,103,33,Medium
2024-12-06 17:00:00,1,285,21,High
2024-12-06 18:00:00,3,262,21,High
2024-12-06 19:00:00,1,312,25,High
2024-12-06 20:00:00,1,325,10,High
2024-12-06 21:00:00,1,26,48,Low
2024-12-06 22:00:00,4,29,61,Low
2024-12-06 23:00:00,4,35,45,Low
2024-12-07 00:00:00,1,24,53,Low
2024-12-07 01:00:00,2,41,52,Low
2024-12-07 02:00:00,3,47,40,Low
2024-12-07 03:00:00,1,63,65,Low
2024-12-07 04:00:00,2,96,62,Low
2024-12-07 05:00:00,3,91,64,Low
2024-12-07 06:00:00,2,63,53,Low
2024-12-07 07:00:00,2,323,22,High
2024-12-07 08:00:00,1,260,22,High
2024-12-07 09:00:00,3,313,13,High
2024-12-07 10:00:00,3,230,17,High
2024-12-07 11:00:00,2,125,33,Medium
2024-12-07 12:00:00,3,191,38,Medium
2024-12-07 13:00:00,3,156,27,Medium
2024-12-07 14:00:00,1,145,37,Medium
2024-12-07 15:00:00,3,195,35,Medium
2024-12-07 16:00:00,2,112,26,Medium
2024-12-07 17:00:00,3,222,15,High
2024-12-07 18:00:00,4,330,21,High
2024-12-07 19:00:00,2,273,24,High
2024-12-07 20:00:00,1,340,18,High
2024-12-07 21:00:00,2,82,61,Low
2024-12-07 22:00:00,2,66,40,Low
2024-12-07 23:00:00,2,46,49,Low
2024-12-08 00:00:00,4,96,58,Low
2024-12-08 01:00:00,2,77,50,Low
2024-12-08 02:00:00,2,84,52,Low
2024-12-08 03:00:00,1,97,57,Low
2024-12-08 04:00:00,3,39,40,Low
2024-12-08 05:00:00,1,67,51,Low
2024-12-08 06:00:00,4,72,59,Low
2024-12-08 07:00:00,2,230,12,High
2024-12-08 08:00:00,1,332,18,High
2024-12-08 09:00:00,2,262,16,High
2024-12-08 10:00:00,1,221,19,High
2024-12-08 11:00:00,2,172,38,Medium
2024-12-08 12:00:00,3,101,36,Medium
2024-12-08 13:00:00,2,200,25,Medium
2024-12-08 14:00:00,2,110,25,Medium
2024-12-08 15:00:00,2,163,34,Medium
2024-12-08 16:00:00,2,100,37,Medium
2024-12-08 17:00:00,2,283,20,High
2024-12-08 18:00:00,2,228,17,High
2024-12-08 19:00:00,3,317,23,High
2024-12-08 20:00:00,1,347,14,High
2024-12-08 21:00:00,3,39,46,Low
2024-12-08 22:00:00,4,89,65,Low
2024-12-08 23:00:00,2,43,51,Low
2024-12-09 00:00:00,4,94,56,Low
2024-12-09 01:00:00,1,85,60,Low
2024-12-09 02:00:00,2,65,63,Low
2024-12-09 03:00:00,4,67,54,Low
2024-12-09 04:00:00,2,78,44,Low
2024-12-09 05:00:00,1,96,47,Low
2024-12-09 06:00:00,1,66,53,Low
2024-12-09 07:00:00,4,278,20,High
2024-12-09 08:00:00,1,303,14,High
2024-12-09 09:00:00,4,207,23,High
2024-12-09 10:00:00,2,254,23,High
2024-12-09 11:00:00,4,196,35,Medium
2024-12-09 12:00:00,2,196,37,Medium
2024-12-09 13:00:00,4,167,28,Medium
2024-12-09 14:00:00,1,161,39,Medium
2024-12-09 15:00:00,2,197,36,Medium
2024-12-09 16:00:00,4,141,40,Medium
2024-12-09 17:00:00,2,234,20,High
2024-12-09 18:00:00,3,328,22,High
2024-12-09 19:00:00,1,338,14,High
2024-12-09 20:00:00,4,260,23,High
2024-12-09 21:00:00,4,82,59,Low
2024-12-09 22:00:00,1,37,41,Low
2024-12-09 23:00:00,3,88,49,Low
2024-12-10 00:00:00,3,85,60,Low
2024-12-10 01:00:00,4,74,57,Low
2024-12-10 02:00:00,2,70,49,Low
2024-12-10 03:00:00,4,24,52,Low
2024-12-10 04:00:00,4,83,46,Low
2024-12-10 05:00:00,4,63,55,Low
2024-12-10 06:00:00,2,64,64,Low
2024-12-10 07:00:00,4,299,10,High
2024-12-10 08:00:00,4,302,11,High
2024-12-10 09:00:00,3,324,17,High
2024-12-10 10:00:00,1,256,12,High
2024-12-10 11:00:00,2,190,33,Medium
2024-12-10 12:00:00,4,126,35,Medium
2024-12-10 13:00:00,3,176,40,Medium
2024-12-10 14:00:00,2,129,26,Medium
2024-12-10 15:00:00,2,155,26,Medium
2024-12-10 16:00:00,3,118,28,Medium
2024-12-10 17:00:00,4,349,25,High
2024-12-10 18:00:00,3,325,25,High
2024-12-10 19:00:00,3,280,20,High
2024-12-10 20:00:00,4,202,23,High
2024-12-10 21:00:00,1,78,50,Low
2024-12-10 22:00:00,4,72,51,Low
2024-12-10 23:00:00,2,38,58,Low
2024-12-11 00:00:00,2,49,43,Low
2024-12-11 01:00:00,1,56,47,Low
2024-12-11 02:00:00,3,92,44,Low
2024-12-11 03:00:00,4,37,54,Low
2024-12-11 04:00:00,2,50,45,Low
2024-12-11 05:00:00,2,88,42,Low
2024-12-11 06:00:00,2,66,45,Low
2024-12-11 07:00:00,3,307,25,High
2024-12-11 08:00:00,3,242,21,High
2024-12-11 09:00:00,2,340,19,High
2024-12-11 10:00:00,4,306,23,High
